,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,explain 0.8,0,12,0.7131483376032686
1,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,explain 0.85,0,12,0.7246383928108122
2,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",22,explain 0.9,0,12,0.6708699378175917
3,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",32,explain 0.95,0,12,0.6738609364151464
4,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",128,1.78 k,1,12,0.6562315997594489
5,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",130,1.81 k,1,12,0.6671569573760727
6,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",132,1.83 k,1,12,0.6767705524113528
7,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",134,1.86 k,1,12,0.6567715263251872
8,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",136,1.89 k,1,12,0.6700574213789198
9,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",138,1.92 k,1,12,0.6530197627403972
10,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",140,1.94 k,1,12,0.6710143957332934
11,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",142,1.97 k,1,12,0.6770894052649644
12,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",144,2.00 k,1,12,0.6942027714177016
13,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",36,0.50 k,1,12,0.6997430846876804
14,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,0.53 k,1,12,0.7051643063585111
15,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",40,0.56 k,1,12,0.7099286504888355
16,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",42,0.58 k,1,12,0.7179120379018306
17,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",44,0.61 k,1,12,0.6739291446806412
18,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",46,0.64 k,1,12,0.685173770023544
19,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",48,0.67 k,1,12,0.6867267098587941
20,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",50,0.69 k,1,12,0.6638615473444426
21,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",52,0.72 k,1,12,0.6604517638109907
22,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",54,0.75 k,1,12,0.6899331697007657
23,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",56,0.78 k,1,12,0.673273821854351
24,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",58,0.81 k,1,12,0.6527402620549918
25,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",60,0.83 k,1,12,0.6375809426511929
26,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",62,0.86 k,1,12,0.6795423783418355
27,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",64,0.89 k,1,12,0.6440766852322581
28,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",66,0.92 k,1,12,0.6730989910225533
29,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",68,0.94 k,1,12,0.6625563030315139
30,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",70,0.97 k,1,12,0.6952009272339085
31,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",72,1.00 k,1,12,0.6766502777555929
32,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",74,1.03 k,1,12,0.6690174978974999
33,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",76,1.06 k,1,12,0.683421440709032
34,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",78,1.08 k,1,12,0.6669172968755641
35,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",80,1.11 k,1,12,0.6602799080648772
36,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",82,1.14 k,1,12,0.6651615391358946
37,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",84,1.17 k,1,12,0.691103076157645
38,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",86,1.19 k,1,12,0.686895035378333
39,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",88,1.22 k,1,12,0.6541652952044236
40,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",90,1.25 k,1,12,0.629351643552225
41,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",92,1.28 k,1,12,0.6586734757428476
42,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",94,1.31 k,1,12,0.6599296278422492
43,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",96,1.33 k,1,12,0.6790638881702543
44,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",98,1.36 k,1,12,0.6662633454624212
45,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",100,1.39 k,1,12,0.6667698542614231
46,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",102,1.42 k,1,12,0.6445753069624305
47,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",104,1.44 k,1,12,0.6936520138267159
48,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",106,1.47 k,1,12,0.6910848541392364
49,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",108,1.50 k,1,12,0.6505995241697625
50,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",110,1.53 k,1,12,0.6626477368893829
51,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",112,1.56 k,1,12,0.7010305515518994
52,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",114,1.58 k,1,12,0.683064723288179
53,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",116,1.61 k,1,12,0.6789957657027107
54,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",118,1.64 k,1,12,0.6593846949815221
55,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",120,1.67 k,1,12,0.6755023008337618
56,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",122,1.69 k,1,12,0.6736320129421397
57,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",124,1.72 k,1,12,0.6677758069563146
58,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",126,1.75 k,1,12,0.6587072088702619
59,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,explain 0.8,1,12,0.7433852773154163
60,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",30,explain 0.85,1,12,0.7073983636137173
61,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",45,explain 0.9,1,12,0.6722886572497361
62,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",78,explain 0.95,1,12,0.6669172968755641
63,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",128,1.78 k,2,12,0.6815582293217695
64,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",130,1.81 k,2,12,0.6881695410160148
65,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",132,1.83 k,2,12,0.666280280047576
66,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",134,1.86 k,2,12,0.6859967008292024
67,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",136,1.89 k,2,12,0.6849694853124857
68,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",138,1.92 k,2,12,0.6759947892114978
69,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",140,1.94 k,2,12,0.6731074712828854
70,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",142,1.97 k,2,12,0.6449617697946476
