,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.50 k,0,12,0.8580223679912524
1,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",3,explain 0.8,0,12,0.8660930001024918
2,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,explain 0.85,0,12,0.8580223679912524
3,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,explain 0.9,0,12,0.8580223679912524
4,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,explain 0.95,0,12,0.8533499613224439
5,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.50 k,1,12,0.8630134574210648
6,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.75 k,1,12,0.851650771062844
7,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,1.00 k,1,12,0.8495269524130016
8,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,1.25 k,1,12,0.8486773995768659
9,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,1.50 k,1,12,0.8511198445961596
10,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",14,1.75 k,1,12,0.8509604961667137
11,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,2.00 k,1,12,0.8478810944641682
12,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,explain 0.8,1,12,0.8495269524130016
13,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,explain 0.85,1,12,0.8486773995768659
14,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,explain 0.9,1,12,0.8511198445961596
15,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,explain 0.95,1,12,0.8468192415307995
16,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.50 k,2,12,0.8302002421735221
17,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.75 k,2,12,0.82685556051018
18,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,1.00 k,2,12,0.8570666862533326
19,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,1.25 k,2,12,0.8660404149797956
20,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,1.50 k,2,12,0.866942877190054
21,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",14,1.75 k,2,12,0.8664650856637024
22,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,2.00 k,2,12,0.8640760293467279
23,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,explain 0.8,2,12,0.868801429976988
24,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,explain 0.85,2,12,0.8675270795759523
25,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,explain 0.9,2,12,0.8663057654300328
26,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",20,explain 0.95,2,12,0.8641821864442883
27,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.50 k,3,12,0.8538281193938866
28,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.75 k,3,12,0.8572259782912258
29,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,1.00 k,3,12,0.8529253470300896
