,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,0,12,0.8109118136812749
1,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,0,12,0.8111574101843564
2,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,0,12,0.8227660818978183
3,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",4,explain 0.8,0,12,0.8123860811735064
4,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",5,explain 0.85,0,12,0.8098676725173732
5,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",6,explain 0.9,0,12,0.8105740041368783
6,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",8,explain 0.95,0,12,0.8103283038911782
7,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,1,12,0.8128766800173987
8,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,1,12,0.8196948618355803
9,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,1,12,0.8186821405384279
10,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,0.87 k,1,12,0.8109731208533603
11,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.00 k,1,12,0.8132766313904037
12,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.13 k,1,12,0.8118638078218916
13,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.27 k,1,12,0.8104202953005348
14,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.40 k,1,12,0.8090383681701047
15,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,1.53 k,1,12,0.8098365261538915
16,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",25,1.67 k,1,12,0.7873558543468723
17,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,1.80 k,1,12,0.7908569979677764
18,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",29,1.93 k,1,12,0.7880311622078089
19,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,explain 0.8,1,12,0.8132766313904037
20,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,explain 0.85,1,12,0.8104202953005348
21,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",24,explain 0.9,1,12,0.7918395773186193
22,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",33,explain 0.95,1,12,0.7942348812109291
23,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,2,12,0.8115260407176574
24,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,2,12,0.8134300289988913
25,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,2,12,0.8174224693685772
26,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,0.87 k,2,12,0.8152727242547602
27,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.00 k,2,12,0.8137369421052055
28,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.13 k,2,12,0.8096830295183588
