,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,0.47 k,0,12,0.8221213451003869
1,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.8,0,12,0.7591967359931432
2,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.85,0,12,0.8200638931926356
3,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.9,0,12,0.8199717225914831
4,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,explain 0.95,0,12,0.8192655182924644
5,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.8,1,12,0.8176376032663459
6,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.85,1,12,0.8176376032663459
7,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.9,1,12,0.8176376032663459
8,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.95,1,12,0.8176376032663459
9,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,0.47 k,2,12,0.7934674687668699
10,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,0.60 k,2,12,0.7916856798593326
11,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",11,0.73 k,2,12,0.8052605146916523
12,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.8,2,12,0.8176376032663459
13,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.85,2,12,0.8176376032663459
14,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.9,2,12,0.8176376032663459
15,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.95,2,12,0.7861580043466271
16,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,0.47 k,3,12,0.7758388628149107
17,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,0.60 k,3,12,0.7813354344042966
18,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",11,0.73 k,3,12,0.7907643558092659
19,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",13,0.87 k,3,12,0.7930677626036907
20,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.8,3,12,0.7794932672926684
21,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.85,3,12,0.7962317144203371
22,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.9,3,12,0.7962317144203371
23,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,explain 0.95,3,12,0.7758388628149107
24,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,0.47 k,4,12,0.7997329900773014
25,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,0.60 k,4,12,0.8011456061605762
26,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",11,0.73 k,4,12,0.7954025373935554
27,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",13,0.87 k,4,12,0.8069192176976608
28,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.8,4,12,0.8176376032663459
29,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.85,4,12,0.8176376032663459
30,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.9,4,12,0.7850215369676448
31,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,explain 0.95,4,12,0.7997329900773014
