,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,0.47 k,0,12,0.7920557957983108
1,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.8,0,12,0.7968774179103522
2,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.85,0,12,0.7968774179103522
3,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,explain 0.9,0,12,0.7970924056253399
4,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,explain 0.95,0,12,0.7970924056253399
5,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,0.47 k,1,12,0.8231040706340107
6,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,0.60 k,1,12,0.823011933041873
7,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,0.73 k,1,12,0.8231040706340108
8,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",13,0.87 k,1,12,0.8238411713711115
9,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,1.00 k,1,12,0.8131843570466325
10,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,1.13 k,1,12,0.8169003091907283
11,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,1.27 k,1,12,0.8159176025193989
12,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.8,1,12,0.8199410430697857
13,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,explain 0.85,1,12,0.8234419131874221
14,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,explain 0.9,1,12,0.8230426455725857
15,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,explain 0.95,1,12,0.8231040706340107
16,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,0.47 k,2,12,0.8238411289309493
17,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,0.60 k,2,12,0.8202479043047906
18,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,0.73 k,2,12,0.8204014575272061
19,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",13,0.87 k,2,12,0.8145050100139921
20,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,1.00 k,2,12,0.8135222184623381
21,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,1.13 k,2,12,0.8147813944969634
22,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,1.27 k,2,12,0.821322687265801
23,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",21,1.40 k,2,12,0.821107680688519
24,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",23,1.53 k,2,12,0.815180034940514
25,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",25,1.67 k,2,12,0.8148730699628904
26,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.8,2,12,0.8220598398742112
