,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,0,12,0.9301377034450995
1,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,0,12,0.9213851770100867
2,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,0,12,0.9209095301906437
3,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,explain 0.8,0,12,0.9243334808172087
4,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",4,explain 0.85,0,12,0.9249992867335612
5,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.9,0,12,0.9301377034450995
6,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",6,explain 0.95,0,12,0.9185290770422856
7,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,1,12,0.9460303665827201
8,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,1,12,0.9467915464114547
9,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,1,12,0.9460303665827201
10,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,1,12,0.942794582435712
11,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,1,12,0.9420329950261553
12,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.36 k,1,12,0.9350860516332442
13,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.55 k,1,12,0.9348955755290286
14,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.73 k,1,12,0.9310879554885512
15,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.91 k,1,12,0.9322307215403294
16,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",8,explain 0.8,1,12,0.9460303665827201
17,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",10,explain 0.85,1,12,0.9421280972179892
18,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",12,explain 0.9,1,12,0.9424138113743128
19,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,explain 0.95,1,12,0.9350860516332442
20,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,2,12,0.9367045550779816
21,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,2,12,0.9348958925363349
22,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,2,12,0.9347055070056349
23,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,2,12,0.9326112208811808
24,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,2,12,0.9329914485014837
25,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.36 k,2,12,0.9201424177966089
26,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.55 k,2,12,0.9024456660799013
27,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.73 k,2,12,0.9136731591272518
28,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.91 k,2,12,0.9142442704325926
29,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,explain 0.8,2,12,0.9201424177966089
30,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,explain 0.85,2,12,0.9142442704325926
31,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",28,explain 0.9,2,12,0.908344990899626
32,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",39,explain 0.95,2,12,0.9045364198372304
33,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,3,12,0.9359402957497018
34,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,3,12,0.9353691391576028
35,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,3,12,0.9359400240291539
36,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,3,12,0.9348932206176117
37,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,3,12,0.9329900446119852
38,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.36 k,3,12,0.909484088724005
39,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.55 k,3,12,0.9113872647296312
40,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.73 k,3,12,0.9106266283419929
41,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.91 k,3,12,0.9113879440310015
42,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,explain 0.8,3,12,0.9353691391576028
43,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,explain 0.85,3,12,0.9359400240291539
44,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",14,explain 0.9,3,12,0.9316572100368136
45,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",28,explain 0.95,3,12,0.9103354797747075
46,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,4,12,0.9375587086209229
47,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,4,12,0.9362256476119614
48,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,4,12,0.9343221545990288
49,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,4,12,0.9156746979712892
50,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,4,12,0.9207186465056058
51,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.36 k,4,12,0.91719633304063
52,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.55 k,4,12,0.9126277143184502
53,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.73 k,4,12,0.9028293354938135
54,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.91 k,4,12,0.9107234967173893
55,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",10,explain 0.8,4,12,0.9292782513514701
56,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",12,explain 0.85,4,12,0.9123440833529953
57,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,explain 0.9,4,12,0.9126277143184502
58,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",36,explain 0.95,4,12,0.9176688097870119
