,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,0,12,0.9301377034450995
1,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,0,12,0.929947408487916
2,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,0,12,0.9234785573993808
3,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,explain 0.8,0,12,0.9243334808172087
4,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",4,explain 0.85,0,12,0.9249992867335612
5,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.9,0,12,0.9301377034450995
6,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",6,explain 0.95,0,12,0.9105369605611211
7,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,1,12,0.9247113535260949
8,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,1,12,0.9052053052531281
9,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,1,12,0.8919688010466675
10,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,1,12,0.9125303930754736
11,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,1,12,0.92052246426988
12,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.36 k,1,12,0.9203319428789063
13,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.55 k,1,12,0.8830258437941971
14,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.73 k,1,12,0.88701823380738
15,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.91 k,1,12,0.8998690306958176
16,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,explain 0.8,1,12,0.8919688010466675
17,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,explain 0.85,1,12,0.9125303930754736
18,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",14,explain 0.9,1,12,0.9210934850017051
19,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",18,explain 0.95,1,12,0.8783613077185392
20,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.45 k,2,12,0.9350872743757106
21,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.64 k,2,12,0.9242401900956952
22,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.82 k,2,12,0.9032998649096008
23,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.00 k,2,12,0.9083437228704015
24,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.18 k,2,12,0.9024426318671143
