,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,0,12,0.1936410023507522
1,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,0,12,0.22871902953577808
2,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.8,0,12,0.1507589859899529
3,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.85,0,12,0.1507589859899529
4,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,explain 0.9,0,12,0.1936410023507522
5,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.95,0,12,0.20970928325128924
6,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,1,12,0.0
7,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,1,12,0.0
8,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,1,12,0.02587805586338272
9,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,1,12,0.027501381248329394
10,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,1,12,0.1987216756814461
11,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,1,12,0.2523515215958102
12,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,1,12,0.2529669067986191
13,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,1,12,0.2296063656590647
14,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,2.00 k,1,12,0.2357256446892179
