,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",4,explain 0.8,0,12,0.7840407042389832
1,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",4,explain 0.85,0,12,0.7840407042389832
2,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.9,0,12,0.7654394033486033
3,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,explain 0.95,0,12,0.7616066963997679
4,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",33,1.74 k,1,12,0.7258267670494871
5,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",35,1.84 k,1,12,0.7222809737725016
6,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",37,1.95 k,1,12,0.7157510161945931
7,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.47 k,1,12,0.7266763178269565
8,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,0.58 k,1,12,0.7214222490160656
9,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,0.68 k,1,12,0.7200028026001677
10,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,0.79 k,1,12,0.6988475062907284
11,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,0.89 k,1,12,0.7242652751790437
12,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,1.00 k,1,12,0.723128004226079
13,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",21,1.11 k,1,12,0.7208615273566037
14,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",23,1.21 k,1,12,0.71106079424479
15,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",25,1.32 k,1,12,0.7097889379959998
16,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",27,1.42 k,1,12,0.7237000169365766
17,"CHCGASelector(iterations=100, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",29,1.53 k,1,12,0.7166022807923091
