,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",2,explain 0.8,0,12,0.607841530714413
1,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",2,explain 0.85,0,12,0.607841530714413
2,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",2,explain 0.9,0,12,0.607841530714413
3,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",2,explain 0.95,0,12,0.607841530714413
4,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",3,0.43 k,1,12,0.6097870084274823
5,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",5,0.71 k,1,12,0.6097870084274823
6,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",7,1.00 k,1,12,0.6342549214558361
7,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,1.29 k,1,12,0.6203000101139587
8,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,1.57 k,1,12,0.549590531654766
9,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,1.86 k,1,12,0.5644436465265901
10,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,explain 0.8,1,12,0.5644436465265901
11,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",16,explain 0.85,1,12,0.56403182292383
12,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",19,explain 0.9,1,12,0.562422716581328
13,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",25,explain 0.95,1,12,0.5734600062923522
14,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",3,0.43 k,2,12,0.6076918721217651
15,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",5,0.71 k,2,12,0.6162221109336794
16,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",7,1.00 k,2,12,0.6173818705364283
17,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,1.29 k,2,12,0.609712221126835
18,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,1.57 k,2,12,0.6002843317280486
19,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,1.86 k,2,12,0.5997231295038176
20,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",12,explain 0.8,2,12,0.6005836699111826
21,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",14,explain 0.85,2,12,0.5970292678368763
22,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",19,explain 0.9,2,12,0.6256872504975612
23,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",31,explain 0.95,2,12,0.5726365620659354
24,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",3,0.43 k,3,12,0.6076918721217651
25,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",5,0.71 k,3,12,0.609712221126835
26,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",7,1.00 k,3,12,0.609712221126835
27,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,1.29 k,3,12,0.609712221126835
28,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,1.57 k,3,12,0.5973288369962312
29,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,1.86 k,3,12,0.5979271563992488
30,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",14,explain 0.8,3,12,0.598001957698455
31,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",18,explain 0.85,3,12,0.6091508579191772
32,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",25,explain 0.9,3,12,0.6234052054341005
33,"CHCGASelector(iterations=25, population=40, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",43,explain 0.95,3,12,0.5665378169317469
