,run,k,k_method,i,max depth,accuracy
0,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",2,explain 0.8,0,12,0.607841530714413
1,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",2,explain 0.85,0,12,0.607841530714413
2,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",2,explain 0.9,0,12,0.607841530714413
3,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",2,explain 0.95,0,12,0.607841530714413
4,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",3,0.43 k,1,12,0.6167829841917775
5,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,0.71 k,1,12,0.6273335160145262
6,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",7,1.00 k,1,12,0.6274457354615341
7,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,1.29 k,1,12,0.64832194725553
8,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",11,1.57 k,1,12,0.6477608010255345
9,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",13,1.86 k,1,12,0.6445807904076275
10,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",20,explain 0.8,1,12,0.6394929232035562
11,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",24,explain 0.85,1,12,0.5798205384755639
12,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",28,explain 0.9,1,12,0.5638451801387048
13,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",33,explain 0.95,1,12,0.5678856611711824
14,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",3,0.43 k,2,12,0.6150247442025844
15,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,0.71 k,2,12,0.6141268486409324
16,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",7,1.00 k,2,12,0.622956397638863
17,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,1.29 k,2,12,0.6342174193166813
18,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",11,1.57 k,2,12,0.6320849068588389
19,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",13,1.86 k,2,12,0.6323093737499724
20,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",29,explain 0.8,2,12,0.6351527890203703
21,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",35,explain 0.85,2,12,0.629728095492569
22,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",48,explain 0.9,2,12,0.5560628563289409
23,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",69,explain 0.95,2,12,0.5615622041710806
24,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",3,0.43 k,3,12,0.614313974376338
25,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,0.71 k,3,12,0.616895196639506
26,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",7,1.00 k,3,12,0.6163340434102309
27,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,1.29 k,3,12,0.6178307273266217
28,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",11,1.57 k,3,12,0.6385201073549478
29,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",13,1.86 k,3,12,0.6359011309785657
30,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",31,explain 0.8,3,12,0.6336939642063849
31,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",41,explain 0.85,3,12,0.5456624030556054
32,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",65,explain 0.9,3,12,0.5402369886020233
33,"CHCGASelector(iterations=50, population=40, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",113,explain 0.95,3,12,0.5403490120692076
